id,kodeunit,namaunit,bulan,jumlah,tahun,created_at
1059.0,10900.0,Fakultas Kesehatan Masyarakat,1900-02-01,1464552519.0,2023-01-01,2023-09-18 10:28:56.01722
1060.0,10900.0,Fakultas Kesehatan Masyarakat,1900-03-01,900517164.0,2023-01-01,2023-09-18 10:28:56.050635
1061.0,10900.0,Fakultas Kesehatan Masyarakat,1900-04-01,1856879403.0,2023-01-01,2023-09-18 10:28:56.212353
1062.0,10900.0,Fakultas Kesehatan Masyarakat,1900-05-01,1303573287.0,2023-01-01,2023-09-18 10:28:56.281165
1063.0,10900.0,Fakultas Kesehatan Masyarakat,1900-06-01,1570783807.0,2023-01-01,2023-09-18 10:28:56.314758
1064.0,10900.0,Fakultas Kesehatan Masyarakat,1900-07-01,1426198085.0,2023-01-01,2023-09-18 10:28:56.348383
1065.0,10900.0,Fakultas Kesehatan Masyarakat,1900-08-01,1972696402.0,2023-01-01,2023-09-18 10:28:56.381379
1066.0,10900.0,Fakultas Kesehatan Masyarakat,1900-09-01,1006517741.0,2023-01-01,2023-09-18 10:28:56.420332
1067.0,11000.0,Fakultas Psikologi,1900-01-01,183268323.0,2023-01-01,2023-09-18 10:28:56.459485
1068.0,11000.0,Fakultas Psikologi,1900-02-01,699187649.0,2023-01-01,2023-09-18 10:28:56.551789
1069.0,11000.0,Fakultas Psikologi,1900-03-01,460515266.0,2023-01-01,2023-09-18 10:28:56.620847
1070.0,11000.0,Fakultas Psikologi,1900-04-01,1041177094.0,2023-01-01,2023-09-18 10:28:56.685287
1071.0,11000.0,Fakultas Psikologi,1900-05-01,1002831986.0,2023-01-01,2023-09-18 10:28:56.861938
1072.0,11000.0,Fakultas Psikologi,1900-06-01,958116793.0,2023-01-01,2023-09-18 10:28:56.905287
1073.0,11000.0,Fakultas Psikologi,1900-07-01,1981716578.0,2023-01-01,2023-09-18 10:28:56.947165
1074.0,11000.0,Fakultas Psikologi,1900-08-01,1349197272.0,2023-01-01,2023-09-18 10:28:56.988708
1075.0,11000.0,Fakultas Psikologi,1900-09-01,771201753.0,2023-01-01,2023-09-18 10:28:57.038422
1076.0,11100.0,Fakultas Ilmu Budaya,1900-01-01,58850000.0,2023-01-01,2023-09-18 10:28:57.105499
1077.0,11100.0,Fakultas Ilmu Budaya,1900-02-01,408777023.0,2023-01-01,2023-09-18 10:28:57.172089
1078.0,11100.0,Fakultas Ilmu Budaya,1900-03-01,710813454.0,2023-01-01,2023-09-18 10:28:57.245841
1079.0,11100.0,Fakultas Ilmu Budaya,1900-04-01,1387774690.0,2023-01-01,2023-09-18 10:28:57.305574
1080.0,11100.0,Fakultas Ilmu Budaya,1900-05-01,830485229.0,2023-01-01,2023-09-18 10:28:57.35581
1081.0,11100.0,Fakultas Ilmu Budaya,1900-06-01,1004047745.0,2023-01-01,2023-09-18 10:28:57.40585
1082.0,11100.0,Fakultas Ilmu Budaya,1900-07-01,2044565459.0,2023-01-01,2023-09-18 10:28:57.464524
1083.0,11100.0,Fakultas Ilmu Budaya,1900-08-01,1051869867.0,2023-01-01,2023-09-18 10:28:57.522784
1084.0,11100.0,Fakultas Ilmu Budaya,1900-09-01,680227667.0,2023-01-01,2023-09-18 10:28:57.572602
1085.0,11200.0,Fakultas Keperawatan,1900-01-01,80782080.0,2023-01-01,2023-09-18 10:28:57.639531
1086.0,11200.0,Fakultas Keperawatan,1900-02-01,689808314.0,2023-01-01,2023-09-18 10:28:57.680808
1087.0,11200.0,Fakultas Keperawatan,1900-03-01,1316368633.0,2023-01-01,2023-09-18 10:28:57.745289
1088.0,11200.0,Fakultas Keperawatan,1900-04-01,2213212117.0,2023-01-01,2023-09-18 10:28:57.79789
1089.0,11200.0,Fakultas Keperawatan,1900-05-01,1498581276.0,2023-01-01,2023-09-18 10:28:57.839494
1090.0,11200.0,Fakultas Keperawatan,1900-06-01,1327784181.0,2023-01-01,2023-09-18 10:28:57.914262
1091.0,11200.0,Fakultas Keperawatan,1900-07-01,1577634565.0,2023-01-01,2023-09-18 10:28:57.948033
1092.0,11200.0,Fakultas Keperawatan,1900-08-01,962305112.0,2023-01-01,2023-09-18 10:28:57.981344
1093.0,11200.0,Fakultas Keperawatan,1900-09-01,441776870.0,2023-01-01,2023-09-18 10:28:58.190328
1094.0,11300.0,Fakultas Perikanan dan Kelautan,1900-01-01,78793402.0,2023-01-01,2023-09-18 10:28:58.266433
1095.0,11300.0,Fakultas Perikanan dan Kelautan,1900-02-01,404759193.0,2023-01-01,2023-09-18 10:28:58.492575
1096.0,11300.0,Fakultas Perikanan dan Kelautan,1900-03-01,890171884.0,2023-01-01,2023-09-18 10:28:58.624587
1097.0,11300.0,Fakultas Perikanan dan Kelautan,1900-04-01,901698243.0,2023-01-01,2023-09-18 10:28:58.675685
1098.0,11100.0,Fakultas Ilmu Budaya,1900-05-01,1436519330.0,2019-01-01,2023-09-18 10:28:58.641055
1099.0,11100.0,Fakultas Ilmu Budaya,1900-06-01,486766969.0,2019-01-01,2023-09-18 10:28:58.710121
1100.0,11100.0,Fakultas Ilmu Budaya,1900-07-01,963280113.0,2019-01-01,2023-09-18 10:28:58.83233
1101.0,11100.0,Fakultas Ilmu Budaya,1900-08-01,821963030.0,2019-01-01,2023-09-18 10:28:58.865373
1102.0,11100.0,Fakultas Ilmu Budaya,1900-09-01,986050918.0,2019-01-01,2023-09-18 10:28:58.899172
1103.0,11100.0,Fakultas Ilmu Budaya,1900-10-01,1040880068.0,2019-01-01,2023-09-18 10:28:58.978926
1104.0,11100.0,Fakultas Ilmu Budaya,1900-11-01,1336443631.0,2019-01-01,2023-09-18 10:28:59.060934
1105.0,11100.0,Fakultas Ilmu Budaya,1900-12-01,2554716598.0,2019-01-01,2023-09-18 10:28:59.16129
1106.0,11200.0,Fakultas Keperawatan,1900-01-01,75193584.0,2019-01-01,2023-09-18 10:28:59.268196
1107.0,11200.0,Fakultas Keperawatan,1900-02-01,257934554.0,2019-01-01,2023-09-18 10:28:59.340523
1108.0,11200.0,Fakultas Keperawatan,1900-03-01,388478330.0,2019-01-01,2023-09-18 10:28:59.386541
1109.0,11200.0,Fakultas Keperawatan,1900-04-01,384414619.0,2019-01-01,2023-09-18 10:28:59.428895
1110.0,11200.0,Fakultas Keperawatan,1900-05-01,992775173.0,2019-01-01,2023-09-18 10:28:59.486105
1111.0,11200.0,Fakultas Keperawatan,1900-06-01,766528420.0,2019-01-01,2023-09-18 10:28:59.566862
1112.0,11200.0,Fakultas Keperawatan,1900-07-01,512987335.0,2019-01-01,2023-09-18 10:28:59.607533
1113.0,11200.0,Fakultas Keperawatan,1900-08-01,613571794.0,2019-01-01,2023-09-18 10:28:59.694627
1114.0,11200.0,Fakultas Keperawatan,1900-09-01,1229960684.0,2019-01-01,2023-09-18 10:28:59.92062
1115.0,11200.0,Fakultas Keperawatan,1900-10-01,492850817.0,2019-01-01,2023-09-18 10:28:59.967244
1116.0,11200.0,Fakultas Keperawatan,1900-11-01,928858114.0,2019-01-01,2023-09-18 10:29:00.012431
1117.0,11200.0,Fakultas Keperawatan,1900-12-01,1997666140.0,2019-01-01,2023-09-18 10:29:00.053659
1118.0,11300.0,Fakultas Perikanan dan Kelautan,1900-01-01,55650409.0,2019-01-01,2023-09-18 10:29:00.087122
1119.0,11300.0,Fakultas Perikanan dan Kelautan,1900-02-01,228898047.0,2019-01-01,2023-09-18 10:29:00.195658
1120.0,11300.0,Fakultas Perikanan dan Kelautan,1900-03-01,234607048.0,2019-01-01,2023-09-18 10:29:00.251735
1121.0,11300.0,Fakultas Perikanan dan Kelautan,1900-04-01,531845908.0,2019-01-01,2023-09-18 10:29:00.334913
1122.0,11300.0,Fakultas Perikanan dan Kelautan,1900-05-01,565530264.0,2019-01-01,2023-09-18 10:29:00.370598
1123.0,11300.0,Fakultas Perikanan dan Kelautan,1900-06-01,768788554.0,2019-01-01,2023-09-18 10:29:00.420917
1124.0,11300.0,Fakultas Perikanan dan Kelautan,1900-07-01,611252747.0,2019-01-01,2023-09-18 10:29:00.613242
1125.0,11300.0,Fakultas Perikanan dan Kelautan,1900-08-01,477370620.0,2019-01-01,2023-09-18 10:29:00.654094
1126.0,11300.0,Fakultas Perikanan dan Kelautan,1900-09-01,568024609.0,2019-01-01,2023-09-18 10:29:00.687421
1127.0,11300.0,Fakultas Perikanan dan Kelautan,1900-10-01,627145939.0,2019-01-01,2023-09-18 10:29:00.721013
1128.0,11300.0,Fakultas Perikanan dan Kelautan,1900-11-01,790550555.0,2019-01-01,2023-09-18 10:29:00.754147
1129.0,11300.0,Fakultas Perikanan dan Kelautan,1900-12-01,1362575874.0,2019-01-01,2023-09-18 10:29:00.863156
1130.0,11400.0,Program Pascasarjana,1900-01-01,74897023.0,2019-01-01,2023-09-18 10:29:00.912837
1131.0,11400.0,Program Pascasarjana,1900-02-01,554376545.0,2019-01-01,2023-09-18 10:29:01.071143
1132.0,11400.0,Program Pascasarjana,1900-03-01,260252325.0,2019-01-01,2023-09-18 10:29:01.128398
1133.0,11400.0,Program Pascasarjana,1900-04-01,306005477.0,2019-01-01,2023-09-18 10:29:01.162833
1134.0,11400.0,Program Pascasarjana,1900-05-01,618911575.0,2019-01-01,2023-09-18 10:29:01.220622
1135.0,11400.0,Program Pascasarjana,1900-06-01,404962478.0,2019-01-01,2023-09-18 10:29:01.265118
1136.0,11400.0,Program Pascasarjana,1900-07-01,287673685.0,2019-01-01,2023-09-18 10:29:01.298743
1137.0,11400.0,Program Pascasarjana,1900-08-01,351616576.0,2019-01-01,2023-09-18 10:29:01.378895
1138.0,11400.0,Program Pascasarjana,1900-09-01,233132972.0,2019-01-01,2023-09-18 10:29:01.589197
1139.0,11400.0,Program Pascasarjana,1900-10-01,303783140.0,2019-01-01,2023-09-18 10:29:01.697851
1140.0,11400.0,Program Pascasarjana,1900-11-01,514752281.0,2019-01-01,2023-09-18 10:29:01.750159
1141.0,11400.0,Program Pascasarjana,1900-12-01,1137206966.0,2019-01-01,2023-09-18 10:29:01.872877
1142.0,11500.0,Fakultas Vokasi,1900-01-01,193363991.0,2019-01-01,2023-09-18 10:29:01.981135
1143.0,11500.0,Fakultas Vokasi,1900-02-01,569929501.0,2019-01-01,2023-09-18 10:29:02.080731
1144.0,11500.0,Fakultas Vokasi,1900-03-01,636115782.0,2019-01-01,2023-09-18 10:29:02.122027
1145.0,11500.0,Fakultas Vokasi,1900-04-01,1053850715.0,2019-01-01,2023-09-18 10:29:02.155384
1146.0,11500.0,Fakultas Vokasi,1900-05-01,2377765549.0,2019-01-01,2023-09-18 10:29:02.188829
1147.0,11500.0,Fakultas Vokasi,1900-06-01,1028641795.0,2019-01-01,2023-09-18 10:29:02.222191
1148.0,11500.0,Fakultas Vokasi,1900-07-01,1363519680.0,2019-01-01,2023-09-18 10:29:02.255622
1149.0,11500.0,Fakultas Vokasi,1900-08-01,999637569.0,2019-01-01,2023-09-18 10:29:02.322422
1150.0,11500.0,Fakultas Vokasi,1900-09-01,1361869643.0,2019-01-01,2023-09-18 10:29:02.35561
1151.0,11500.0,Fakultas Vokasi,1900-10-01,1715135071.0,2019-01-01,2023-09-18 10:29:02.389266
1152.0,11500.0,Fakultas Vokasi,1900-11-01,1283279734.0,2019-01-01,2023-09-18 10:29:02.464349
1153.0,11500.0,Fakultas Vokasi,1900-12-01,3363322649.0,2019-01-01,2023-09-18 10:29:02.49748
1154.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-01-01,101881533.0,2019-01-01,2023-09-18 10:29:02.530838
1155.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-02-01,224192238.0,2019-01-01,2023-09-18 10:29:02.564091
1156.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-03-01,264914011.0,2019-01-01,2023-09-18 10:29:02.705373
1157.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-04-01,643697427.0,2019-01-01,2023-09-18 10:29:02.747901
1158.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-05-01,605450895.0,2019-01-01,2023-09-18 10:29:02.823148
1159.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-06-01,472629947.0,2019-01-01,2023-09-18 10:29:02.999815
1160.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-07-01,387670094.0,2019-01-01,2023-09-18 10:29:03.139798
1161.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-08-01,631488392.0,2019-01-01,2023-09-18 10:29:03.265701
1162.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-09-01,860502815.0,2019-01-01,2023-09-18 10:29:03.407101
1163.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-10-01,982778159.0,2019-01-01,2023-09-18 10:29:03.440039
1164.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-11-01,901345938.0,2019-01-01,2023-09-18 10:29:03.506572
1165.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-12-01,1661849406.0,2019-01-01,2023-09-18 10:29:03.556871
1166.0,11700.0,Vokasi Keperawatan Lamongan,1900-01-01,44580481.0,2019-01-01,2023-09-18 10:29:03.595753
1167.0,11700.0,Vokasi Keperawatan Lamongan,1900-02-01,63315069.0,2019-01-01,2023-09-18 10:29:03.698547
1168.0,11700.0,Vokasi Keperawatan Lamongan,1900-03-01,55442440.0,2019-01-01,2023-09-18 10:29:03.849778
1169.0,11700.0,Vokasi Keperawatan Lamongan,1900-04-01,60238568.0,2019-01-01,2023-09-18 10:29:03.938991
1170.0,11700.0,Vokasi Keperawatan Lamongan,1900-05-01,76838022.0,2019-01-01,2023-09-18 10:29:03.990508
1171.0,11700.0,Vokasi Keperawatan Lamongan,1900-06-01,50927149.0,2019-01-01,2023-09-18 10:29:04.057047
1172.0,11700.0,Vokasi Keperawatan Lamongan,1900-07-01,50579293.0,2019-01-01,2023-09-18 10:29:04.090405
1173.0,11700.0,Vokasi Keperawatan Lamongan,1900-08-01,98763871.0,2019-01-01,2023-09-18 10:29:04.123693
1174.0,11700.0,Vokasi Keperawatan Lamongan,1900-09-01,121247959.0,2019-01-01,2023-09-18 10:29:04.157363
1175.0,11700.0,Vokasi Keperawatan Lamongan,1900-10-01,200754615.0,2019-01-01,2023-09-18 10:29:04.190803
1176.0,11700.0,Vokasi Keperawatan Lamongan,1900-11-01,163199100.0,2019-01-01,2023-09-18 10:29:04.223868
1177.0,11700.0,Vokasi Keperawatan Lamongan,1900-12-01,118916378.0,2019-01-01,2023-09-18 10:29:04.257584
1178.0,11800.0,Vokasi Keperawatan Gresik,1900-04-01,134705138.0,2019-01-01,2023-09-18 10:29:04.290889
1179.0,11800.0,Vokasi Keperawatan Gresik,1900-05-01,143484641.0,2019-01-01,2023-09-18 10:29:04.350072
1180.0,11800.0,Vokasi Keperawatan Gresik,1900-06-01,32655000.0,2019-01-01,2023-09-18 10:29:04.481958
1181.0,11800.0,Vokasi Keperawatan Gresik,1900-07-01,63760000.0,2019-01-01,2023-09-18 10:29:04.635181
1182.0,11800.0,Vokasi Keperawatan Gresik,1900-08-01,76070000.0,2019-01-01,2023-09-18 10:29:04.674813
1183.0,11300.0,Fakultas Perikanan dan Kelautan,1900-05-01,582412199.0,2023-01-01,2023-09-18 10:28:58.814439
1184.0,11300.0,Fakultas Perikanan dan Kelautan,1900-06-01,1375178698.0,2023-01-01,2023-09-18 10:28:58.848956
1185.0,11300.0,Fakultas Perikanan dan Kelautan,1900-07-01,691886399.0,2023-01-01,2023-09-18 10:28:58.882085
1186.0,11300.0,Fakultas Perikanan dan Kelautan,1900-08-01,731678629.0,2023-01-01,2023-09-18 10:28:58.922618
1187.0,11300.0,Fakultas Perikanan dan Kelautan,1900-09-01,624407827.0,2023-01-01,2023-09-18 10:28:59.011194
1188.0,11400.0,Program Pascasarjana,1900-01-01,107815000.0,2023-01-01,2023-09-18 10:28:59.09477
1189.0,11400.0,Program Pascasarjana,1900-02-01,672964624.0,2023-01-01,2023-09-18 10:28:59.194445
1190.0,11400.0,Program Pascasarjana,1900-03-01,910240237.0,2023-01-01,2023-09-18 10:28:59.290648
1191.0,11400.0,Program Pascasarjana,1900-04-01,901995528.0,2023-01-01,2023-09-18 10:28:59.361339
1192.0,11400.0,Program Pascasarjana,1900-05-01,764638984.0,2023-01-01,2023-09-18 10:28:59.403141
1193.0,11400.0,Program Pascasarjana,1900-06-01,974804386.0,2023-01-01,2023-09-18 10:28:59.466332
1194.0,11400.0,Program Pascasarjana,1900-07-01,600641510.0,2023-01-01,2023-09-18 10:28:59.524153
1195.0,11400.0,Program Pascasarjana,1900-08-01,1060725426.0,2023-01-01,2023-09-18 10:28:59.586281
1196.0,11400.0,Program Pascasarjana,1900-09-01,329375880.0,2023-01-01,2023-09-18 10:28:59.641115
1197.0,11500.0,Fakultas Vokasi,1900-01-01,67006436.0,2023-01-01,2023-09-18 10:28:59.892595
1198.0,11500.0,Fakultas Vokasi,1900-02-01,637110557.0,2023-01-01,2023-09-18 10:28:59.936401
1199.0,11500.0,Fakultas Vokasi,1900-03-01,1221360295.0,2023-01-01,2023-09-18 10:28:59.987057
1200.0,11500.0,Fakultas Vokasi,1900-04-01,2039545100.0,2023-01-01,2023-09-18 10:29:00.034535
1201.0,11500.0,Fakultas Vokasi,1900-05-01,1080629410.0,2023-01-01,2023-09-18 10:29:00.070222
1202.0,11500.0,Fakultas Vokasi,1900-06-01,3666796098.0,2023-01-01,2023-09-18 10:29:00.103463
1203.0,11500.0,Fakultas Vokasi,1900-07-01,3588677743.0,2023-01-01,2023-09-18 10:29:00.226745
1204.0,11500.0,Fakultas Vokasi,1900-08-01,2319219708.0,2023-01-01,2023-09-18 10:29:00.301308
1205.0,11500.0,Fakultas Vokasi,1900-09-01,1751341964.0,2023-01-01,2023-09-18 10:29:00.35335
1206.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-01-01,220708688.0,2023-01-01,2023-09-18 10:29:00.400113
1207.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-02-01,1344037865.0,2023-01-01,2023-09-18 10:29:00.589866
1208.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-03-01,661402891.0,2023-01-01,2023-09-18 10:29:00.635665
1209.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-04-01,1047366778.0,2023-01-01,2023-09-18 10:29:00.670508
1210.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-05-01,647178885.0,2023-01-01,2023-09-18 10:29:00.703573
1211.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-06-01,1071836147.0,2023-01-01,2023-09-18 10:29:00.737149
1212.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-07-01,914458991.0,2023-01-01,2023-09-18 10:29:00.791584
1213.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-08-01,638156654.0,2023-01-01,2023-09-18 10:29:00.896118
1214.0,11600.0,Sekolah Ilmu Kesehatan dan Ilmu Alam (SIKIA),1900-09-01,479123895.0,2023-01-01,2023-09-18 10:29:00.946223
1215.0,11700.0,Vokasi Keperawatan Lamongan,1900-02-01,39322664.0,2023-01-01,2023-09-18 10:29:01.088162
1216.0,11700.0,Vokasi Keperawatan Lamongan,1900-04-01,42843500.0,2023-01-01,2023-09-18 10:29:01.146027
1217.0,11700.0,Vokasi Keperawatan Lamongan,1900-05-01,50274665.0,2023-01-01,2023-09-18 10:29:01.183668
1218.0,11700.0,Vokasi Keperawatan Lamongan,1900-06-01,62672500.0,2023-01-01,2023-09-18 10:29:01.248102
1219.0,11700.0,Vokasi Keperawatan Lamongan,1900-07-01,145014500.0,2023-01-01,2023-09-18 10:29:01.281648
1220.0,11700.0,Vokasi Keperawatan Lamongan,1900-08-01,26000000.0,2023-01-01,2023-09-18 10:29:01.329504
1221.0,11700.0,Vokasi Keperawatan Lamongan,1900-09-01,53270000.0,2023-01-01,2023-09-18 10:29:01.532458
1222.0,11800.0,Vokasi Keperawatan Gresik,1900-02-01,25245000.0,2023-01-01,2023-09-18 10:29:01.621476
1223.0,11800.0,Vokasi Keperawatan Gresik,1900-03-01,40180210.0,2023-01-01,2023-09-18 10:29:01.71382
1224.0,11800.0,Vokasi Keperawatan Gresik,1900-04-01,29617900.0,2023-01-01,2023-09-18 10:29:01.838942
1225.0,10100.0,Fakultas Kedokteran,1900-01-01,754605000.0,2019-01-01,2023-09-18 10:29:01.920873
1226.0,11800.0,Vokasi Keperawatan Gresik,1900-05-01,109456235.0,2023-01-01,2023-09-18 10:29:01.947476
1227.0,10100.0,Fakultas Kedokteran,1900-02-01,1104460458.0,2019-01-01,2023-09-18 10:29:01.981177
1228.0,11800.0,Vokasi Keperawatan Gresik,1900-07-01,75337970.0,2023-01-01,2023-09-18 10:29:02.047834
1229.0,10100.0,Fakultas Kedokteran,1900-03-01,1517801846.0,2019-01-01,2023-09-18 10:29:02.080758
1230.0,11800.0,Vokasi Keperawatan Gresik,1900-08-01,75666950.0,2023-01-01,2023-09-18 10:29:02.105629
1231.0,10100.0,Fakultas Kedokteran,1900-04-01,2848079092.0,2019-01-01,2023-09-18 10:29:02.122118
1232.0,11800.0,Vokasi Keperawatan Gresik,1900-09-01,31800000.0,2023-01-01,2023-09-18 10:29:02.138696
1233.0,10100.0,Fakultas Kedokteran,1900-05-01,4274828615.0,2019-01-01,2023-09-18 10:29:02.155386
1234.0,11900.0,Fakultas Teknologi Maju dan Multidisiplin (FTMM),1900-01-01,60643104.0,2023-01-01,2023-09-18 10:29:02.172457
1235.0,10100.0,Fakultas Kedokteran,1900-06-01,2622097506.0,2019-01-01,2023-09-18 10:29:02.188754
1236.0,11900.0,Fakultas Teknologi Maju dan Multidisiplin (FTMM),1900-02-01,760023773.0,2023-01-01,2023-09-18 10:29:02.205674
1237.0,10100.0,Fakultas Kedokteran,1900-07-01,3567239415.0,2019-01-01,2023-09-18 10:29:02.222
1238.0,11900.0,Fakultas Teknologi Maju dan Multidisiplin (FTMM),1900-03-01,1733531658.0,2023-01-01,2023-09-18 10:29:02.238986
1239.0,10100.0,Fakultas Kedokteran,1900-08-01,1621870787.0,2019-01-01,2023-09-18 10:29:02.255536
1240.0,11900.0,Fakultas Teknologi Maju dan Multidisiplin (FTMM),1900-04-01,1705252161.0,2023-01-01,2023-09-18 10:29:02.299335
1241.0,10100.0,Fakultas Kedokteran,1900-09-01,4486474601.0,2019-01-01,2023-09-18 10:29:02.322428
1242.0,11900.0,Fakultas Teknologi Maju dan Multidisiplin (FTMM),1900-05-01,729524046.0,2023-01-01,2023-09-18 10:29:02.338811
1243.0,10100.0,Fakultas Kedokteran,1900-10-01,3625313867.0,2019-01-01,2023-09-18 10:29:02.355514
1244.0,11900.0,Fakultas Teknologi Maju dan Multidisiplin (FTMM),1900-06-01,1178791382.0,2023-01-01,2023-09-18 10:29:02.37209
1245.0,10100.0,Fakultas Kedokteran,1900-11-01,6485544906.0,2019-01-01,2023-09-18 10:29:02.389279
1246.0,11900.0,Fakultas Teknologi Maju dan Multidisiplin (FTMM),1900-07-01,1916647675.0,2023-01-01,2023-09-18 10:29:02.430735
1247.0,10100.0,Fakultas Kedokteran,1900-12-01,15980584965.0,2019-01-01,2023-09-18 10:29:02.464517
1248.0,11900.0,Fakultas Teknologi Maju dan Multidisiplin (FTMM),1900-08-01,862027688.0,2023-01-01,2023-09-18 10:29:02.480603
1249.0,10200.0,Fakultas Kedokteran Gigi,1900-01-01,244661148.0,2019-01-01,2023-09-18 10:29:02.497455
1250.0,11900.0,Fakultas Teknologi Maju dan Multidisiplin (FTMM),1900-09-01,606389147.0,2023-01-01,2023-09-18 10:29:02.513852
1251.0,10200.0,Fakultas Kedokteran Gigi,1900-02-01,838497785.0,2019-01-01,2023-09-18 10:29:02.530788
1252.0,10200.0,Fakultas Kedokteran Gigi,1900-03-01,1094738797.0,2019-01-01,2023-09-18 10:29:02.563992
1253.0,10200.0,Fakultas Kedokteran Gigi,1900-04-01,771951972.0,2019-01-01,2023-09-18 10:29:02.597524
1254.0,10200.0,Fakultas Kedokteran Gigi,1900-05-01,2572971691.0,2019-01-01,2023-09-18 10:29:02.733333
1255.0,10200.0,Fakultas Kedokteran Gigi,1900-06-01,1914847946.0,2019-01-01,2023-09-18 10:29:02.781158
1256.0,10200.0,Fakultas Kedokteran Gigi,1900-07-01,1381364989.0,2019-01-01,2023-09-18 10:29:02.839453
1257.0,10200.0,Fakultas Kedokteran Gigi,1900-08-01,960893249.0,2019-01-01,2023-09-18 10:29:03.045038
1258.0,10200.0,Fakultas Kedokteran Gigi,1900-09-01,1643076266.0,2019-01-01,2023-09-18 10:29:03.246763
1259.0,10200.0,Fakultas Kedokteran Gigi,1900-10-01,2018658851.0,2019-01-01,2023-09-18 10:29:03.356998
1260.0,10200.0,Fakultas Kedokteran Gigi,1900-11-01,2002655396.0,2019-01-01,2023-09-18 10:29:03.423429
1261.0,10200.0,Fakultas Kedokteran Gigi,1900-12-01,4032909701.0,2019-01-01,2023-09-18 10:29:03.456706
1262.0,10300.0,Fakultas Hukum,1900-01-01,446825898.0,2019-01-01,2023-09-18 10:29:03.529343
1263.0,10300.0,Fakultas Hukum,1900-02-01,655011329.0,2019-01-01,2023-09-18 10:29:03.573163
1264.0,10300.0,Fakultas Hukum,1900-03-01,1012488896.0,2019-01-01,2023-09-18 10:29:03.621242
1265.0,10300.0,Fakultas Hukum,1900-04-01,918987991.0,2019-01-01,2023-09-18 10:29:03.789433
1266.0,10300.0,Fakultas Hukum,1900-05-01,2173620912.0,2019-01-01,2023-09-18 10:29:03.915455
1267.0,10300.0,Fakultas Hukum,1900-06-01,685580810.0,2019-01-01,2023-09-18 10:29:03.971765
1268.0,10300.0,Fakultas Hukum,1900-07-01,1585640679.0,2019-01-01,2023-09-18 10:29:04.023805
1269.0,10300.0,Fakultas Hukum,1900-08-01,996821316.0,2019-01-01,2023-09-18 10:29:04.073659
1270.0,10300.0,Fakultas Hukum,1900-09-01,1033776112.0,2019-01-01,2023-09-18 10:29:04.106993
1271.0,10300.0,Fakultas Hukum,1900-10-01,1260931615.0,2019-01-01,2023-09-18 10:29:04.140408
1272.0,10300.0,Fakultas Hukum,1900-11-01,1652449386.0,2019-01-01,2023-09-18 10:29:04.173815
1273.0,10300.0,Fakultas Hukum,1900-12-01,3730818374.0,2019-01-01,2023-09-18 10:29:04.207256
1274.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-01-01,423245952.0,2019-01-01,2023-09-18 10:29:04.240607
1275.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-02-01,1602303669.0,2019-01-01,2023-09-18 10:29:04.27393
1276.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-03-01,1205803256.0,2019-01-01,2023-09-18 10:29:04.324102
1277.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-04-01,2427286182.0,2019-01-01,2023-09-18 10:29:04.426573
1278.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-05-01,3968921158.0,2019-01-01,2023-09-18 10:29:04.515928
1279.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-06-01,3553039607.0,2019-01-01,2023-09-18 10:29:04.657605
1280.0,10400.0,Fakultas Ekonomi dan Bisnis,1900-07-01,2450427005.0,2019-01-01,2023-09-18 10:29:04.699684
